invoice_id,invoice_date,plant,energy_vendor,energy_type,invoice_amount_usd,billing_period_start,billing_period_end,meter_id,rate_plan,payment_terms,currency
900183,2/21/2024,Plant_TX_Dallas,NRG Energy,Water & Utilities,5101.33,1/22/2024,2/21/2024,MTR-74293,Variable,Net 30,USD
900184,2/18/2024,Plant_TX_Dallas,FirstEnergy,Electricity,35999.07,1/19/2024,2/18/2024,MTR-35940,Fixed,Net 30,USD
900185,2/11/2024,Plant_TX_Dallas,FirstEnergy,Electricity,27691.69,1/12/2024,2/11/2024,MTR-26884,Fixed,Net 30,USD
900186,2/23/2024,Plant_TX_Dallas,FirstEnergy,Steam,15401.29,1/24/2024,2/23/2024,MTR-61943,Fixed,Net 30,USD
900187,2/1/2024,Plant_TX_Dallas,Edison International,Steam,45117.22,1/2/2024,2/1/2024,MTR-66892,Fixed,Net 30,USD
900188,2/22/2024,Plant_TX_Dallas,Edison International,Electricity,35964.61,1/23/2024,2/22/2024,MTR-70161,Fixed,Net 30,USD
900189,2/2/2024,Plant_TX_Dallas,Edison International,Steam,34296.55,1/3/2024,2/2/2024,MTR-88656,Fixed,Net 30,USD
900190,2/3/2024,Plant_TX_Dallas,AES Corporation,Natural Gas,43972.39,1/4/2024,2/3/2024,MTR-58173,Fixed,Net 30,USD
900191,2/23/2024,Plant_TX_Dallas,AES Corporation,Natural Gas,34746.24,1/24/2024,2/23/2024,MTR-96382,Fixed,Net 30,USD
900192,2/11/2024,Plant_TX_Dallas,Southern Power,Steam,15697.12,1/12/2024,2/11/2024,MTR-17868,Fixed,Net 30,USD
900193,2/20/2024,Plant_TX_Dallas,Southern Power,Natural Gas,61200.92,1/21/2024,2/20/2024,MTR-88670,Variable,Net 30,USD
900194,2/4/2024,Plant_TX_Dallas,American Electric Power,Electricity,54828.42,1/5/2024,2/4/2024,MTR-14760,Variable,Net 30,USD
900195,2/20/2024,Plant_TX_Dallas,American Electric Power,Electricity,83971.52,1/21/2024,2/20/2024,MTR-46238,Fixed,Net 30,USD
900196,2/10/2024,Plant_TX_Dallas,American Electric Power,Natural Gas,37127.78,1/11/2024,2/10/2024,MTR-33591,Variable,Net 30,USD
900197,2/4/2024,Plant_TX_Dallas,Duke Energy LLC,Electricity,66939.4,1/5/2024,2/4/2024,MTR-66388,Time-of-Use,Net 30,USD
900198,2/17/2024,Plant_TX_Dallas,Duke Energy LLC,Water & Utilities,4613.79,1/18/2024,2/17/2024,MTR-45200,Fixed,Net 30,USD
900199,2/20/2024,Plant_TX_Dallas,NRG Energy Services,Water & Utilities,20197.85,1/21/2024,2/20/2024,MTR-40576,Fixed,Net 30,USD
900200,2/18/2024,Plant_TX_Dallas,NRG Energy Services,Water & Utilities,19158.98,1/19/2024,2/18/2024,MTR-49487,Time-of-Use,Net 30,USD
900201,2/3/2024,Plant_TX_Dallas,Exelon Utility Co,Steam,24066.69,1/4/2024,2/3/2024,MTR-18605,Fixed,Net 30,USD
900202,2/17/2024,Plant_OH_Toledo,Duke Energy,Steam,13094.14,1/18/2024,2/17/2024,MTR-53316,Time-of-Use,Net 30,USD
900203,2/25/2024,Plant_OH_Toledo,NextEra Energy,Electricity,54060.7,1/26/2024,2/25/2024,MTR-67466,Fixed,Net 30,USD
900204,2/4/2024,Plant_OH_Toledo,NextEra Energy,Steam,45977.1,1/5/2024,2/4/2024,MTR-67255,Fixed,Net 30,USD
900205,2/6/2024,Plant_OH_Toledo,NextEra Energy,Natural Gas,46985.58,1/7/2024,2/6/2024,MTR-68016,Fixed,Net 30,USD
900206,2/9/2024,Plant_OH_Toledo,Dominion Energy,Natural Gas,19647.72,1/10/2024,2/9/2024,MTR-58732,Time-of-Use,Net 30,USD
900207,1/31/2024,Plant_OH_Toledo,Dominion Energy,Natural Gas,50814.21,1/1/2024,1/31/2024,MTR-83089,Fixed,Net 30,USD
900208,2/11/2024,Plant_OH_Toledo,Exelon Utilities,Water & Utilities,6683.23,1/12/2024,2/11/2024,MTR-69772,Fixed,Net 30,USD
900209,2/1/2024,Plant_OH_Toledo,NRG Energy,Water & Utilities,8835.27,1/2/2024,2/1/2024,MTR-60301,Time-of-Use,Net 30,USD
900210,2/21/2024,Plant_OH_Toledo,NRG Energy,Electricity,80917.69,1/22/2024,2/21/2024,MTR-34247,Variable,Net 30,USD
900211,2/4/2024,Plant_OH_Toledo,NRG Energy,Steam,29295.48,1/5/2024,2/4/2024,MTR-42111,Time-of-Use,Net 30,USD
900212,1/31/2024,Plant_OH_Toledo,FirstEnergy,Steam,30654.43,1/1/2024,1/31/2024,MTR-88989,Time-of-Use,Net 30,USD
900213,2/9/2024,Plant_OH_Toledo,FirstEnergy,Water & Utilities,20567.39,1/10/2024,2/9/2024,MTR-24395,Variable,Net 30,USD
900214,2/12/2024,Plant_OH_Toledo,Edison International,Electricity,93788.53,1/13/2024,2/12/2024,MTR-39010,Fixed,Net 30,USD
900215,2/2/2024,Plant_OH_Toledo,Edison International,Electricity,45211.25,1/3/2024,2/2/2024,MTR-14346,Variable,Net 30,USD
900216,2/13/2024,Plant_OH_Toledo,AES Corporation,Water & Utilities,14092.84,1/14/2024,2/13/2024,MTR-63038,Variable,Net 30,USD
900217,2/18/2024,Plant_OH_Toledo,AES Corporation,Natural Gas,23363.55,1/19/2024,2/18/2024,MTR-36186,Time-of-Use,Net 30,USD
900218,2/22/2024,Plant_OH_Toledo,AES Corporation,Electricity,48547.98,1/23/2024,2/22/2024,MTR-21225,Fixed,Net 30,USD
900219,1/31/2024,Plant_OH_Toledo,Southern Power,Electricity,72964.29,1/1/2024,1/31/2024,MTR-42011,Variable,Net 30,USD
900220,2/13/2024,Plant_OH_Toledo,Southern Power,Water & Utilities,7490.84,1/14/2024,2/13/2024,MTR-91842,Fixed,Net 30,USD
900221,2/3/2024,Plant_OH_Toledo,Southern Power,Electricity,103546.48,1/4/2024,2/3/2024,MTR-74464,Variable,Net 30,USD
900222,2/8/2024,Plant_OH_Toledo,American Electric Power,Electricity,84524.82,1/9/2024,2/8/2024,MTR-32382,Fixed,Net 30,USD
900223,2/9/2024,Plant_OH_Toledo,Duke Energy LLC,Natural Gas,21172.66,1/10/2024,2/9/2024,MTR-96389,Time-of-Use,Net 30,USD
900224,2/18/2024,Plant_OH_Toledo,NRG Energy Services,Water & Utilities,10408.83,1/19/2024,2/18/2024,MTR-67226,Variable,Net 30,USD
900225,2/20/2024,Plant_OH_Toledo,NRG Energy Services,Water & Utilities,18553.34,1/21/2024,2/20/2024,MTR-89689,Time-of-Use,Net 30,USD
900226,2/20/2024,Plant_OH_Toledo,NRG Energy Services,Steam,32015.29,1/21/2024,2/20/2024,MTR-83987,Time-of-Use,Net 30,USD
900227,2/2/2024,Plant_OH_Toledo,Exelon Utility Co,Electricity,36593.78,1/3/2024,2/2/2024,MTR-53926,Variable,Net 30,USD
900228,2/3/2024,Plant_OH_Toledo,Exelon Utility Co,Natural Gas,43251.15,1/4/2024,2/3/2024,MTR-21685,Time-of-Use,Net 30,USD
900229,2/19/2024,Plant_IL_Chicago,Duke Energy,Natural Gas,54821.11,1/20/2024,2/19/2024,MTR-87092,Fixed,Net 30,USD
900230,2/23/2024,Plant_IL_Chicago,Duke Energy,Natural Gas,17596.31,1/24/2024,2/23/2024,MTR-61148,Fixed,Net 30,USD
900231,2/13/2024,Plant_IL_Chicago,NextEra Energy,Water & Utilities,17316.42,1/14/2024,2/13/2024,MTR-33138,Variable,Net 30,USD
900232,2/12/2024,Plant_IL_Chicago,Dominion Energy,Electricity,47055.97,1/13/2024,2/12/2024,MTR-38989,Variable,Net 30,USD
900233,2/5/2024,Plant_IL_Chicago,Exelon Utilities,Electricity,44817.8,1/6/2024,2/5/2024,MTR-17059,Fixed,Net 30,USD
900234,2/3/2024,Plant_IL_Chicago,Exelon Utilities,Natural Gas,41658.15,1/4/2024,2/3/2024,MTR-43039,Variable,Net 30,USD
900235,2/5/2024,Plant_IL_Chicago,NRG Energy,Steam,15239.46,1/6/2024,2/5/2024,MTR-82890,Fixed,Net 30,USD
900236,2/23/2024,Plant_IL_Chicago,NRG Energy,Steam,35555.26,1/24/2024,2/23/2024,MTR-28098,Variable,Net 30,USD
900237,2/3/2024,Plant_IL_Chicago,NRG Energy,Electricity,71705.18,1/4/2024,2/3/2024,MTR-47397,Fixed,Net 30,USD
900238,2/15/2024,Plant_IL_Chicago,FirstEnergy,Electricity,76440.61,1/16/2024,2/15/2024,MTR-30549,Fixed,Net 30,USD
900239,2/12/2024,Plant_IL_Chicago,FirstEnergy,Water & Utilities,11681.44,1/13/2024,2/12/2024,MTR-45057,Fixed,Net 30,USD
900240,2/13/2024,Plant_IL_Chicago,FirstEnergy,Electricity,23397.8,1/14/2024,2/13/2024,MTR-48290,Variable,Net 30,USD
900241,1/31/2024,Plant_IL_Chicago,Edison International,Natural Gas,42733.82,1/1/2024,1/31/2024,MTR-68326,Fixed,Net 30,USD
900242,2/16/2024,Plant_IL_Chicago,Edison International,Water & Utilities,11677.35,1/17/2024,2/16/2024,MTR-71001,Variable,Net 30,USD
900243,2/20/2024,Plant_IL_Chicago,Edison International,Electricity,43484.96,1/21/2024,2/20/2024,MTR-86624,Variable,Net 30,USD
900244,2/2/2024,Plant_IL_Chicago,AES Corporation,Electricity,23688.9,1/3/2024,2/2/2024,MTR-90343,Variable,Net 30,USD
900245,2/22/2024,Plant_IL_Chicago,AES Corporation,Natural Gas,63502.66,1/23/2024,2/22/2024,MTR-45498,Variable,Net 30,USD
900246,2/11/2024,Plant_IL_Chicago,AES Corporation,Electricity,32700.68,1/12/2024,2/11/2024,MTR-32479,Fixed,Net 30,USD
900247,2/20/2024,Plant_IL_Chicago,Southern Power,Steam,17822.11,1/21/2024,2/20/2024,MTR-85794,Variable,Net 30,USD
900248,2/3/2024,Plant_IL_Chicago,Southern Power,Electricity,41403.79,1/4/2024,2/3/2024,MTR-59093,Time-of-Use,Net 30,USD
900249,2/16/2024,Plant_IL_Chicago,Southern Power,Steam,17254.19,1/17/2024,2/16/2024,MTR-43037,Fixed,Net 30,USD
900250,2/22/2024,Plant_IL_Chicago,American Electric Power,Steam,12282.08,1/23/2024,2/22/2024,MTR-24435,Fixed,Net 30,USD
900251,2/5/2024,Plant_IL_Chicago,Duke Energy LLC,Steam,34124.76,1/6/2024,2/5/2024,MTR-57268,Time-of-Use,Net 30,USD
900252,2/18/2024,Plant_IL_Chicago,NRG Energy Services,Water & Utilities,18583.27,1/19/2024,2/18/2024,MTR-63205,Time-of-Use,Net 30,USD
900253,2/24/2024,Plant_IL_Chicago,Exelon Utility Co,Steam,15645.86,1/25/2024,2/24/2024,MTR-86034,Variable,Net 30,USD
900254,2/19/2024,Plant_MI_Detroit,Duke Energy,Water & Utilities,15871.81,1/20/2024,2/19/2024,MTR-34985,Fixed,Net 30,USD
900255,2/15/2024,Plant_MI_Detroit,Duke Energy,Steam,24975.81,1/16/2024,2/15/2024,MTR-95303,Fixed,Net 30,USD
900256,2/2/2024,Plant_MI_Detroit,Duke Energy,Natural Gas,29747.46,1/3/2024,2/2/2024,MTR-87644,Time-of-Use,Net 30,USD
900257,2/14/2024,Plant_MI_Detroit,NextEra Energy,Electricity,24753.19,1/15/2024,2/14/2024,MTR-31216,Fixed,Net 30,USD
900258,2/10/2024,Plant_MI_Detroit,NextEra Energy,Natural Gas,38115.49,1/11/2024,2/10/2024,MTR-61976,Fixed,Net 30,USD
900259,2/21/2024,Plant_MI_Detroit,NextEra Energy,Natural Gas,53631.68,1/22/2024,2/21/2024,MTR-63794,Variable,Net 30,USD
900260,2/4/2024,Plant_MI_Detroit,Dominion Energy,Natural Gas,33886.15,1/5/2024,2/4/2024,MTR-87807,Variable,Net 30,USD
900261,2/16/2024,Plant_MI_Detroit,Dominion Energy,Electricity,38245.72,1/17/2024,2/16/2024,MTR-52506,Fixed,Net 30,USD
900262,2/17/2024,Plant_MI_Detroit,Exelon Utilities,Water & Utilities,7283.69,1/18/2024,2/17/2024,MTR-84255,Fixed,Net 30,USD
900263,2/18/2024,Plant_MI_Detroit,Exelon Utilities,Steam,22744.47,1/19/2024,2/18/2024,MTR-45176,Fixed,Net 30,USD
900264,2/23/2024,Plant_MI_Detroit,NRG Energy,Steam,22875.02,1/24/2024,2/23/2024,MTR-85446,Time-of-Use,Net 30,USD
900265,2/19/2024,Plant_MI_Detroit,NRG Energy,Electricity,55977.31,1/20/2024,2/19/2024,MTR-48615,Variable,Net 30,USD
900266,2/1/2024,Plant_MI_Detroit,NRG Energy,Electricity,84710.35,1/2/2024,2/1/2024,MTR-21157,Time-of-Use,Net 30,USD
900267,2/12/2024,Plant_MI_Detroit,FirstEnergy,Water & Utilities,20247.14,1/13/2024,2/12/2024,MTR-44770,Fixed,Net 30,USD
900268,2/23/2024,Plant_MI_Detroit,FirstEnergy,Steam,23130.24,1/24/2024,2/23/2024,MTR-69926,Time-of-Use,Net 30,USD
900269,2/1/2024,Plant_MI_Detroit,FirstEnergy,Water & Utilities,17705.41,1/2/2024,2/1/2024,MTR-24470,Fixed,Net 30,USD
900270,2/15/2024,Plant_MI_Detroit,Edison International,Steam,26556.56,1/16/2024,2/15/2024,MTR-47781,Variable,Net 30,USD
900271,2/2/2024,Plant_MI_Detroit,AES Corporation,Water & Utilities,8448.66,1/3/2024,2/2/2024,MTR-80498,Time-of-Use,Net 30,USD
900272,2/10/2024,Plant_MI_Detroit,Southern Power,Water & Utilities,19747.08,1/11/2024,2/10/2024,MTR-84842,Fixed,Net 30,USD
900273,2/9/2024,Plant_MI_Detroit,Southern Power,Steam,15733.95,1/10/2024,2/9/2024,MTR-99377,Time-of-Use,Net 30,USD
900274,2/15/2024,Plant_MI_Detroit,Southern Power,Electricity,60452.11,1/16/2024,2/15/2024,MTR-86868,Variable,Net 30,USD
900275,2/15/2024,Plant_MI_Detroit,American Electric Power,Natural Gas,28984.46,1/16/2024,2/15/2024,MTR-25249,Fixed,Net 30,USD
900276,2/14/2024,Plant_MI_Detroit,American Electric Power,Natural Gas,22485.05,1/15/2024,2/14/2024,MTR-47495,Time-of-Use,Net 30,USD
900277,2/16/2024,Plant_MI_Detroit,Duke Energy LLC,Electricity,90840.46,1/17/2024,2/16/2024,MTR-44823,Fixed,Net 30,USD
900278,2/23/2024,Plant_MI_Detroit,NRG Energy Services,Natural Gas,18379.72,1/24/2024,2/23/2024,MTR-50073,Time-of-Use,Net 30,USD
900279,2/22/2024,Plant_MI_Detroit,NRG Energy Services,Water & Utilities,16766.38,1/23/2024,2/22/2024,MTR-88718,Fixed,Net 30,USD
900280,2/18/2024,Plant_MI_Detroit,NRG Energy Services,Water & Utilities,12547.56,1/19/2024,2/18/2024,MTR-65671,Fixed,Net 30,USD
900281,2/22/2024,Plant_MI_Detroit,Exelon Utility Co,Electricity,68928.18,1/23/2024,2/22/2024,MTR-32987,Time-of-Use,Net 30,USD
900282,2/10/2024,Plant_MI_Detroit,Exelon Utility Co,Water & Utilities,12809.03,1/11/2024,2/10/2024,MTR-17954,Time-of-Use,Net 30,USD
900283,2/19/2024,Plant_PA_Pittsburgh,Duke Energy,Steam,20791.96,1/20/2024,2/19/2024,MTR-64221,Fixed,Net 30,USD
900284,2/4/2024,Plant_PA_Pittsburgh,NextEra Energy,Water & Utilities,12639.91,1/5/2024,2/4/2024,MTR-27701,Variable,Net 30,USD
900285,2/23/2024,Plant_PA_Pittsburgh,Dominion Energy,Water & Utilities,7271.77,1/24/2024,2/23/2024,MTR-24578,Variable,Net 30,USD
900286,2/3/2024,Plant_PA_Pittsburgh,Exelon Utilities,Natural Gas,63589.44,1/4/2024,2/3/2024,MTR-10957,Variable,Net 30,USD
900287,2/22/2024,Plant_PA_Pittsburgh,Exelon Utilities,Electricity,56769.91,1/23/2024,2/22/2024,MTR-87584,Variable,Net 30,USD
900288,2/8/2024,Plant_PA_Pittsburgh,Exelon Utilities,Steam,8759.44,1/9/2024,2/8/2024,MTR-45904,Fixed,Net 30,USD
900289,2/1/2024,Plant_PA_Pittsburgh,NRG Energy,Water & Utilities,14028.64,1/2/2024,2/1/2024,MTR-80784,Time-of-Use,Net 30,USD
900290,2/9/2024,Plant_PA_Pittsburgh,FirstEnergy,Natural Gas,29919.45,1/10/2024,2/9/2024,MTR-45713,Fixed,Net 30,USD
900291,2/8/2024,Plant_PA_Pittsburgh,Edison International,Water & Utilities,15657.6,1/9/2024,2/8/2024,MTR-57950,Variable,Net 30,USD
900292,2/5/2024,Plant_PA_Pittsburgh,AES Corporation,Steam,35940.47,1/6/2024,2/5/2024,MTR-79526,Fixed,Net 30,USD
900293,2/5/2024,Plant_PA_Pittsburgh,Southern Power,Water & Utilities,17810.32,1/6/2024,2/5/2024,MTR-19612,Variable,Net 30,USD
900294,2/18/2024,Plant_PA_Pittsburgh,Southern Power,Steam,40502.38,1/19/2024,2/18/2024,MTR-21900,Variable,Net 30,USD
900295,2/14/2024,Plant_PA_Pittsburgh,American Electric Power,Steam,30611.94,1/15/2024,2/14/2024,MTR-82876,Variable,Net 30,USD
900296,2/17/2024,Plant_PA_Pittsburgh,American Electric Power,Steam,20596.05,1/18/2024,2/17/2024,MTR-24044,Time-of-Use,Net 30,USD
900297,2/1/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Natural Gas,19912.64,1/2/2024,2/1/2024,MTR-25106,Fixed,Net 30,USD
900298,2/7/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Natural Gas,29391.83,1/8/2024,2/7/2024,MTR-58509,Variable,Net 30,USD
900299,2/5/2024,Plant_PA_Pittsburgh,Duke Energy LLC,Electricity,54061.58,1/6/2024,2/5/2024,MTR-85585,Variable,Net 30,USD
900300,2/15/2024,Plant_PA_Pittsburgh,NRG Energy Services,Electricity,87803.03,1/16/2024,2/15/2024,MTR-22082,Fixed,Net 30,USD
900301,1/31/2024,Plant_PA_Pittsburgh,NRG Energy Services,Water & Utilities,10474.21,1/1/2024,1/31/2024,MTR-70663,Time-of-Use,Net 30,USD
900302,2/8/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Water & Utilities,5889.91,1/9/2024,2/8/2024,MTR-19855,Fixed,Net 30,USD
900303,2/14/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Steam,39707.67,1/15/2024,2/14/2024,MTR-88678,Fixed,Net 30,USD
900304,2/23/2024,Plant_PA_Pittsburgh,Exelon Utility Co,Steam,18772.47,1/24/2024,2/23/2024,MTR-73443,Variable,Net 30,USD
900305,3/4/2024,Plant_TX_Houston,Duke Energy,Steam,10435.67,2/3/2024,3/4/2024,MTR-16043,Variable,Net 30,USD
900306,3/23/2024,Plant_TX_Houston,NextEra Energy,Electricity,20437.28,2/22/2024,3/23/2024,MTR-60472,Fixed,Net 30,USD
900307,3/18/2024,Plant_TX_Houston,NextEra Energy,Steam,37688.23,2/17/2024,3/18/2024,MTR-87736,Variable,Net 30,USD
900308,3/16/2024,Plant_TX_Houston,NextEra Energy,Water & Utilities,9162.95,2/15/2024,3/16/2024,MTR-66647,Fixed,Net 30,USD
900309,3/16/2024,Plant_TX_Houston,Dominion Energy,Natural Gas,17891.1,2/15/2024,3/16/2024,MTR-72863,Time-of-Use,Net 30,USD
900310,3/5/2024,Plant_TX_Houston,Exelon Utilities,Electricity,106754.73,2/4/2024,3/5/2024,MTR-60473,Fixed,Net 30,USD
900311,3/18/2024,Plant_TX_Houston,NRG Energy,Water & Utilities,5695.76,2/17/2024,3/18/2024,MTR-37414,Variable,Net 30,USD
900312,3/22/2024,Plant_TX_Houston,NRG Energy,Natural Gas,57769.67,2/21/2024,3/22/2024,MTR-42293,Time-of-Use,Net 30,USD
900313,3/18/2024,Plant_TX_Houston,NRG Energy,Electricity,62687.11,2/17/2024,3/18/2024,MTR-16404,Time-of-Use,Net 30,USD
900314,3/18/2024,Plant_TX_Houston,FirstEnergy,Water & Utilities,8263.32,2/17/2024,3/18/2024,MTR-91618,Time-of-Use,Net 30,USD
900315,3/8/2024,Plant_TX_Houston,FirstEnergy,Steam,12860.07,2/7/2024,3/8/2024,MTR-61152,Variable,Net 30,USD
900316,3/15/2024,Plant_TX_Houston,FirstEnergy,Natural Gas,27056.21,2/14/2024,3/15/2024,MTR-27944,Variable,Net 30,USD
900317,3/15/2024,Plant_TX_Houston,Edison International,Steam,14432.69,2/14/2024,3/15/2024,MTR-64296,Fixed,Net 30,USD
900318,3/16/2024,Plant_TX_Houston,AES Corporation,Natural Gas,24726.85,2/15/2024,3/16/2024,MTR-39756,Variable,Net 30,USD
900319,3/21/2024,Plant_TX_Houston,AES Corporation,Natural Gas,44524.76,2/20/2024,3/21/2024,MTR-36563,Fixed,Net 30,USD
900320,3/24/2024,Plant_TX_Houston,AES Corporation,Electricity,57690.03,2/23/2024,3/24/2024,MTR-67620,Time-of-Use,Net 30,USD
900321,3/21/2024,Plant_TX_Houston,Southern Power,Electricity,61761.37,2/20/2024,3/21/2024,MTR-90220,Variable,Net 30,USD
900322,3/17/2024,Plant_TX_Houston,Southern Power,Electricity,27841.33,2/16/2024,3/17/2024,MTR-40974,Variable,Net 30,USD
900323,3/18/2024,Plant_TX_Houston,Southern Power,Steam,19694.72,2/17/2024,3/18/2024,MTR-69828,Fixed,Net 30,USD
900324,3/10/2024,Plant_TX_Houston,American Electric Power,Water & Utilities,11729.15,2/9/2024,3/10/2024,MTR-54208,Variable,Net 30,USD
900325,3/15/2024,Plant_TX_Houston,Duke Energy LLC,Steam,18317.39,2/14/2024,3/15/2024,MTR-56920,Fixed,Net 30,USD
900326,3/16/2024,Plant_TX_Houston,Duke Energy LLC,Electricity,58035.14,2/15/2024,3/16/2024,MTR-92019,Variable,Net 30,USD
900327,3/5/2024,Plant_TX_Houston,NRG Energy Services,Steam,30050.26,2/4/2024,3/5/2024,MTR-28706,Time-of-Use,Net 30,USD
900328,3/10/2024,Plant_TX_Houston,NRG Energy Services,Water & Utilities,16581.9,2/9/2024,3/10/2024,MTR-74655,Fixed,Net 30,USD
900329,3/19/2024,Plant_TX_Houston,Exelon Utility Co,Water & Utilities,5072.11,2/18/2024,3/19/2024,MTR-96828,Time-of-Use,Net 30,USD
900330,3/19/2024,Plant_TX_Houston,Exelon Utility Co,Natural Gas,59699.16,2/18/2024,3/19/2024,MTR-76160,Variable,Net 30,USD
900331,3/26/2024,Plant_TX_Houston,Exelon Utility Co,Steam,25267.43,2/25/2024,3/26/2024,MTR-16794,Fixed,Net 30,USD
900332,3/16/2024,Plant_TX_Dallas,Duke Energy,Electricity,65948.24,2/15/2024,3/16/2024,MTR-80675,Time-of-Use,Net 30,USD
900333,3/6/2024,Plant_TX_Dallas,Duke Energy,Electricity,59951.76,2/5/2024,3/6/2024,MTR-51730,Fixed,Net 30,USD
900334,3/7/2024,Plant_TX_Dallas,Duke Energy,Water & Utilities,5471.22,2/6/2024,3/7/2024,MTR-23220,Time-of-Use,Net 30,USD
900335,3/22/2024,Plant_TX_Dallas,NextEra Energy,Natural Gas,58516.82,2/21/2024,3/22/2024,MTR-69235,Time-of-Use,Net 30,USD
900336,3/23/2024,Plant_TX_Dallas,NextEra Energy,Electricity,54866.94,2/22/2024,3/23/2024,MTR-34782,Time-of-Use,Net 30,USD
900337,3/11/2024,Plant_TX_Dallas,NextEra Energy,Steam,18883.57,2/10/2024,3/11/2024,MTR-45603,Fixed,Net 30,USD
900338,3/19/2024,Plant_TX_Dallas,Dominion Energy,Electricity,36886.85,2/18/2024,3/19/2024,MTR-39739,Fixed,Net 30,USD
900339,3/19/2024,Plant_TX_Dallas,Exelon Utilities,Natural Gas,66715.99,2/18/2024,3/19/2024,MTR-71546,Fixed,Net 30,USD
900340,3/12/2024,Plant_TX_Dallas,NRG Energy,Water & Utilities,11952.84,2/11/2024,3/12/2024,MTR-20537,Variable,Net 30,USD
900341,3/21/2024,Plant_TX_Dallas,FirstEnergy,Water & Utilities,24376.21,2/20/2024,3/21/2024,MTR-15741,Variable,Net 30,USD
900342,3/17/2024,Plant_TX_Dallas,FirstEnergy,Steam,22962.16,2/16/2024,3/17/2024,MTR-93566,Fixed,Net 30,USD
900343,3/2/2024,Plant_TX_Dallas,Edison International,Steam,10679.07,2/1/2024,3/2/2024,MTR-60906,Fixed,Net 30,USD
900344,3/10/2024,Plant_TX_Dallas,AES Corporation,Electricity,72878.14,2/9/2024,3/10/2024,MTR-28949,Time-of-Use,Net 30,USD
900345,3/4/2024,Plant_TX_Dallas,AES Corporation,Electricity,85686.87,2/3/2024,3/4/2024,MTR-58888,Fixed,Net 30,USD
900346,3/23/2024,Plant_TX_Dallas,AES Corporation,Water & Utilities,12412.16,2/22/2024,3/23/2024,MTR-97829,Fixed,Net 30,USD
900347,3/6/2024,Plant_TX_Dallas,Southern Power,Water & Utilities,16158.15,2/5/2024,3/6/2024,MTR-69815,Time-of-Use,Net 30,USD
900348,3/19/2024,Plant_TX_Dallas,Southern Power,Steam,28124.01,2/18/2024,3/19/2024,MTR-56129,Fixed,Net 30,USD
900349,3/9/2024,Plant_TX_Dallas,Southern Power,Steam,19784.05,2/8/2024,3/9/2024,MTR-20355,Fixed,Net 30,USD
900350,3/10/2024,Plant_TX_Dallas,American Electric Power,Water & Utilities,11438.7,2/9/2024,3/10/2024,MTR-37696,Time-of-Use,Net 30,USD
900351,3/17/2024,Plant_TX_Dallas,Duke Energy LLC,Water & Utilities,9963.32,2/16/2024,3/17/2024,MTR-48388,Variable,Net 30,USD
900352,3/26/2024,Plant_TX_Dallas,Duke Energy LLC,Electricity,52470.12,2/25/2024,3/26/2024,MTR-97911,Fixed,Net 30,USD
900353,3/18/2024,Plant_TX_Dallas,NRG Energy Services,Electricity,92477.93,2/17/2024,3/18/2024,MTR-79537,Fixed,Net 30,USD
900354,3/25/2024,Plant_TX_Dallas,Exelon Utility Co,Electricity,79114.76,2/24/2024,3/25/2024,MTR-87516,Time-of-Use,Net 30,USD
900355,3/7/2024,Plant_TX_Dallas,Exelon Utility Co,Electricity,32548.19,2/6/2024,3/7/2024,MTR-74496,Fixed,Net 30,USD
900356,3/2/2024,Plant_TX_Dallas,Exelon Utility Co,Electricity,20303.29,2/1/2024,3/2/2024,MTR-20217,Time-of-Use,Net 30,USD
900357,3/1/2024,Plant_OH_Toledo,Duke Energy,Water & Utilities,17662.24,1/31/2024,3/1/2024,MTR-33044,Fixed,Net 30,USD
900358,3/3/2024,Plant_OH_Toledo,Duke Energy,Steam,26849.91,2/2/2024,3/3/2024,MTR-95054,Time-of-Use,Net 30,USD
900359,3/20/2024,Plant_OH_Toledo,Duke Energy,Steam,20249.59,2/19/2024,3/20/2024,MTR-49508,Time-of-Use,Net 30,USD
900360,3/12/2024,Plant_OH_Toledo,NextEra Energy,Water & Utilities,4926.16,2/11/2024,3/12/2024,MTR-99434,Time-of-Use,Net 30,USD
900361,3/25/2024,Plant_OH_Toledo,NextEra Energy,Water & Utilities,20554.44,2/24/2024,3/25/2024,MTR-31912,Time-of-Use,Net 30,USD
900362,3/7/2024,Plant_OH_Toledo,NextEra Energy,Steam,38197.4,2/6/2024,3/7/2024,MTR-53654,Variable,Net 30,USD
900363,3/1/2024,Plant_OH_Toledo,Dominion Energy,Steam,18539.22,1/31/2024,3/1/2024,MTR-97353,Fixed,Net 30,USD
900364,3/20/2024,Plant_OH_Toledo,Dominion Energy,Water & Utilities,7967.29,2/19/2024,3/20/2024,MTR-71259,Time-of-Use,Net 30,USD
900365,3/1/2024,Plant_OH_Toledo,Exelon Utilities,Electricity,85162.79,1/31/2024,3/1/2024,MTR-36565,Fixed,Net 30,USD
900366,3/26/2024,Plant_OH_Toledo,NRG Energy,Steam,38787.68,2/25/2024,3/26/2024,MTR-21583,Fixed,Net 30,USD
